,Unnamed: 0,winner,loser,weight class,method,win_round,win time,winner age,loser age,winner_wins,winner loses,loser wins,loser loses,winner height,loser height,winner reach,loser reach,winner leg reach,loser leg reach,Event name,date,method category,weight class category
4275,4275,Demian Maia,Nate Quarry,middleweight,submission,1.0,133,30.0,30.0,9,0,10,2,73.0,72.0,72.0,72.0,42.5,40.0,UFC 91,"November 15, 2008",7,7
4276,4276,Aaron Riley,Jorge Gurgel,lightweight,decision,3.0,300,29.0,30.0,27,10,12,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 91,"November 15, 2008",0,6
4277,4277,Jeremy Stephens,Rafael dos Anjos,lightweight,ko,3.0,39,21.0,23.0,15,3,11,2,68.5,68.0,71.0,70.0,38.5,38.0,UFC 91,"November 15, 2008",3,6
4278,4278,Mark Bocek,Alvin Robinson,lightweight,submission,3.0,196,26.0,30.0,5,2,9,3,68.0,72.0,75.0,72.0,40.0,40.0,UFC 91,"November 15, 2008",7,6
4279,4279,Matt Brown,Ryan Thomas,welterweight,submission,2.0,57,27.0,30.0,8,7,9,2,72.0,72.0,75.0,72.0,43.0,40.0,UFC 91,"November 15, 2008",7,8
4280,4280,Anderson Silva (c),Patrick Côté,middleweight,tko,3.0,39,29.0,28.0,24,4,13,4,71.0,71.0,72.0,71.0,40.0,41.0,UFC 90,"October 25, 2008",8,7
4281,4281,Thiago Alves,Josh Koscheck,welterweight,decision,3.0,300,24.0,30.0,16,5,11,2,69.0,70.0,70.0,73.0,37.5,40.0,UFC 90,"October 25, 2008",0,8
4282,4282,Gray Maynard,Rich Clementi,lightweight,decision,3.0,300,28.0,30.0,5,0,33,12,69.0,72.0,70.0,72.0,39.0,40.0,UFC 90,"October 25, 2008",0,6
4283,4283,Junior dos Santos,Fabrício Werdum,heavyweight,tko,1.0,80,24.0,30.0,6,1,11,3,76.0,76.0,77.0,77.0,41.0,45.0,UFC 90,"October 25, 2008",8,4
4284,4284,Sean Sherk,Tyson Griffin,lightweight,decision,3.0,300,29.0,30.0,34,3,12,1,71.0,72.0,72.0,72.0,40.0,40.0,UFC 90,"October 25, 2008",0,6
4285,4285,Thales Leites,Drew McFedries,middleweight,submission,1.0,78,26.0,30.0,13,1,7,4,73.0,72.0,78.0,72.0,41.0,40.0,UFC 90,"October 25, 2008",7,7
4286,4286,Spencer Fisher,Shannon Gugerty,lightweight,submission,3.0,236,29.0,30.0,21,4,11,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC 90,"October 25, 2008",7,6
4287,4287,Dan Miller,Matt Horwich,middleweight,decision,3.0,300,26.0,30.0,9,1,23,11,73.0,72.0,74.0,72.0,40.0,40.0,UFC 90,"October 25, 2008",0,7
4288,4288,Hermes França,Marcus Aurélio,lightweight,decision,3.0,300,29.0,30.0,18,7,16,6,71.0,72.0,72.0,72.0,40.0,40.0,UFC 90,"October 25, 2008",0,6
4289,4289,Pete Sell,Josh Burkman,welterweight,decision,3.0,300,29.0,30.0,7,4,18,7,71.0,72.0,72.0,72.0,40.0,40.0,UFC 90,"October 25, 2008",0,8
4290,4290,Michael Bisping,Chris Leben,middleweight,decision,3.0,300,29.0,27.0,16,1,18,5,73.0,71.0,75.5,74.0,44.5,40.0,UFC 89,"October 18, 2008",0,7
4291,4291,Keith Jardine,Brandon Vera,light heavyweight,decision,3.0,300,29.0,30.0,14,4,9,2,71.0,74.0,72.0,72.0,40.0,40.0,UFC 89,"October 18, 2008",0,5
4292,4292,Luiz Cane,Rameau Thierry Sokoudjou,light heavyweight,tko,2.0,255,29.0,30.0,9,1,5,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC 89,"October 18, 2008",8,5
4293,4293,Chris Lytle,Paul Taylor,welterweight,decision,3.0,300,29.0,30.0,25,16,9,3,71.0,72.0,72.0,72.0,40.0,40.0,UFC 89,"October 18, 2008",0,8
4294,4294,Dan Hardy,Akihiro Gono,welterweight,decision,3.0,300,29.0,30.0,19,6,29,12,71.0,72.0,72.0,72.0,40.0,40.0,UFC 89,"October 18, 2008",0,8
4295,4295,David Bielkheden,Jess Liaudin,lightweight,decision,3.0,300,29.0,30.0,12,6,14,10,71.0,72.0,72.0,72.0,40.0,40.0,UFC 89,"October 18, 2008",0,6
4296,4296,Terry Etim,Sam Stout,lightweight,decision,3.0,300,29.0,23.0,10,2,13,4,71.0,69.0,72.0,70.0,40.0,40.0,UFC 89,"October 18, 2008",0,6
4297,4297,Jim Miller,David Baron,lightweight,submission,3.0,199,24.0,30.0,11,1,17,2,68.0,72.0,71.0,72.0,40.0,40.0,UFC 89,"October 18, 2008",7,6
4298,4298,Per Eklund,Samy Schiavo,lightweight,submission,3.0,107,29.0,30.0,13,3,10,5,71.0,72.0,72.0,72.0,40.0,40.0,UFC 89,"October 18, 2008",7,6
4299,4299,Nate Diaz,Josh Neer,lightweight,decision,3.0,300,22.0,30.0,9,2,24,6,73.0,72.0,76.0,72.0,38.0,40.0,UFC Fight Night: Diaz vs. Neer,"September 17, 2008",0,6
4300,4300,Clay Guida,Mac Danzig,lightweight,decision,3.0,300,26.0,28.0,23,9,18,4,67.0,68.0,70.0,70.0,38.0,40.0,UFC Fight Night: Diaz vs. Neer,"September 17, 2008",0,6
4301,4301,Alan Belcher,Ed Herman,middleweight,decision,3.0,300,29.0,27.0,12,5,16,6,71.0,74.0,72.0,77.0,40.0,42.0,UFC Fight Night: Diaz vs. Neer,"September 17, 2008",0,7
4302,4302,Eric Schafer,Houston Alexander,light heavyweight,submission,1.0,293,29.0,30.0,10,3,8,3,71.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Diaz vs. Neer,"September 17, 2008",7,5
4303,4303,Alessio Sakara,Joe Vedepo,middleweight,ko,1.0,87,26.0,30.0,13,7,8,1,72.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Diaz vs. Neer,"September 17, 2008",3,7
4304,4304,Mike Massenzio,Drew McFedries,middleweight,submission,1.0,88,29.0,30.0,10,2,7,3,71.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Diaz vs. Neer,"September 17, 2008",7,7
4305,4305,Dan Miller,Rob Kimmons,middleweight,submission,1.0,87,26.0,30.0,8,1,21,3,73.0,72.0,74.0,72.0,40.0,40.0,UFC Fight Night: Diaz vs. Neer,"September 17, 2008",7,7
4306,4306,Rich Franklin,Matt Hamill,light heavyweight,tko,3.0,39,29.0,31.0,25,3,5,1,71.0,73.0,72.0,72.0,40.0,40.0,UFC 88,"September 6, 2008",8,5
4307,4307,Dan Henderson,Rousimar Palhares,middleweight,decision,3.0,300,37.0,31.0,22,7,8,2,71.0,171.0,74.0,71.0,39.0,40.0,UFC 88,"September 6, 2008",0,7
4308,4308,Nate Marquardt,Martin Kampmann,middleweight,tko,1.0,82,28.0,25.0,26,8,13,1,72.0,72.0,74.0,72.0,42.0,40.0,UFC 88,"September 6, 2008",8,7
4309,4309,Dong Hyun Kim,Matt Brown,welterweight,decision,3.0,300,19.0,27.0,10,0,8,6,71.0,72.0,70.5,75.0,42.5,43.0,UFC 88,"September 6, 2008",0,8
4310,4310,Kurt Pellegrino,Thiago Tavares,lightweight,decision,3.0,300,29.0,23.0,12,4,13,2,71.0,67.0,72.0,68.0,40.0,39.0,UFC 88,"September 6, 2008",0,6
4311,4311,Jason MacDonald,Jason Lambert,middleweight,submission,2.0,80,29.0,30.0,20,10,23,8,71.0,72.0,72.0,72.0,40.0,40.0,UFC 88,"September 6, 2008",7,7
4312,4312,Ryo Chonan,Roan Carneiro,welterweight,decision,3.0,300,29.0,29.0,14,8,12,7,71.0,69.0,72.0,74.0,40.0,42.0,UFC 88,"September 6, 2008",0,8
4313,4313,Georges St-Pierre (c),Jon Fitch,welterweight,decision,5.0,300,29.0,30.0,16,2,19,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC 87,"August 9, 2008",0,8
4314,4314,Rob Emerson,Manvel Gamburyan,lightweight,ko,1.0,12,29.0,30.0,8,6,8,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC 87,"August 9, 2008",3,6
4315,4315,Kenny Florian,Roger Huerta,lightweight,decision,3.0,300,29.0,30.0,9,3,20,1,71.0,72.0,72.0,72.0,40.0,40.0,UFC 87,"August 9, 2008",0,6
4316,4316,Demian Maia,Jason MacDonald,middleweight,submission,3.0,164,30.0,30.0,8,0,20,9,73.0,72.0,72.0,72.0,42.5,40.0,UFC 87,"August 9, 2008",7,7
4317,4317,Cheick Kongo,Dan Evensen,heavyweight,tko,1.0,295,29.0,30.0,11,4,10,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC 87,"August 9, 2008",8,4
4318,4318,Chris Wilson,Steve Bruno,welterweight,decision,3.0,300,29.0,30.0,15,5,11,3,71.0,72.0,72.0,72.0,40.0,40.0,UFC 87,"August 9, 2008",0,8
4319,4319,Anderson Silva,James Irvin,light heavyweight,ko,1.0,61,32.0,30.0,23,4,14,4,74.0,72.0,77.0,72.0,42.5,40.0,UFC Fight Night: Silva vs. Irvin,"July 19, 2008",3,5
4320,4320,Brandon Vera,Reese Andy,light heavyweight,decision,3.0,300,30.0,30.0,8,2,7,1,74.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Silva vs. Irvin,"July 19, 2008",0,5
4321,4321,Frankie Edgar,Hermes França,lightweight,decision,3.0,300,26.0,30.0,9,1,18,6,66.0,72.0,68.0,72.0,37.5,40.0,UFC Fight Night: Silva vs. Irvin,"July 19, 2008",0,6
4322,4322,Cain Velasquez,Jake O'Brien,heavyweight,tko,1.0,122,25.0,30.0,3,0,10,1,73.5,72.0,77.0,72.0,41.0,40.0,UFC Fight Night: Silva vs. Irvin,"July 19, 2008",8,4
4323,4323,Kevin Burns,Anthony Johnson,welterweight,tko,3.0,215,29.0,24.0,6,1,5,1,71.0,74.0,72.0,78.0,40.0,44.0,UFC Fight Night: Silva vs. Irvin,"July 19, 2008",8,8
4324,4324,C.B. Dollaway,Jesse Taylor,middleweight,submission,1.0,238,29.0,25.0,6,1,6,2,71.0,73.0,72.0,73.0,40.0,42.0,UFC Fight Night: Silva vs. Irvin,"July 19, 2008",7,7
4325,4325,Shannon Gugerty,Dale Hartt,lightweight,submission,1.0,213,29.0,30.0,10,2,5,0,71.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Silva vs. Irvin,"July 19, 2008",7,6
4326,4326,Rory Markham,Brodie Farber,welterweight,ko,1.0,97,29.0,30.0,15,4,13,3,71.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Silva vs. Irvin,"July 19, 2008",3,8
4327,4327,Forrest Griffin,Quinton Jackson (c),light heavyweight,decision,5.0,300,29.0,30.0,15,4,28,6,71.0,72.0,72.0,72.0,40.0,40.0,UFC 86,"July 5, 2008",0,5
4328,4328,Patrick Côté,Ricardo Almeida,middleweight,decision,3.0,300,28.0,30.0,12,4,9,2,71.0,72.0,71.0,72.0,41.0,40.0,UFC 86,"July 5, 2008",0,7
4329,4329,Joe Stevenson,Gleison Tibau,lightweight,submission,2.0,177,29.0,24.0,28,8,20,4,71.0,69.0,72.0,71.0,40.0,39.0,UFC 86,"July 5, 2008",7,6
4330,4330,Josh Koscheck,Chris Lytle,welterweight,decision,3.0,300,30.0,30.0,10,2,25,15,70.0,72.0,73.0,72.0,40.0,40.0,UFC 86,"July 5, 2008",0,8
4331,4331,Tyson Griffin,Marcus Aurélio,lightweight,decision,3.0,300,29.0,30.0,11,1,16,5,71.0,72.0,72.0,72.0,40.0,40.0,UFC 86,"July 5, 2008",0,6
4332,4332,Gabriel Gonzaga,Justin McCully,heavyweight,submission,1.0,117,28.0,30.0,8,3,9,3,74.0,72.0,76.0,72.0,42.0,40.0,UFC 86,"July 5, 2008",7,4
4333,4333,Melvin Guillard,Dennis Siver,lightweight,ko,1.0,36,28.0,29.0,22,7,11,5,156.0,65.0,68.0,70.0,40.0,38.0,UFC 86,"July 5, 2008",3,6
4334,4334,Cole Miller,Jorge Gurgel,lightweight,submission,3.0,288,23.0,30.0,13,3,12,3,73.0,72.0,74.0,72.0,41.0,40.0,UFC 86,"July 5, 2008",7,6
4335,4335,Justin Buchholz,Corey Hill,lightweight,submission,2.0,237,29.0,30.0,8,2,2,0,71.0,72.0,72.0,72.0,40.0,40.0,UFC 86,"July 5, 2008",7,6
4336,4336,Thiago Alves,Matt Hughes,catchweight,tko,2.0,62,24.0,30.0,15,5,42,6,69.0,72.0,70.0,72.0,37.5,40.0,UFC 85,"June 7, 2008",8,1
4337,4337,Michael Bisping,Jason Day,middleweight,tko,1.0,222,29.0,30.0,15,1,18,7,73.0,72.0,75.5,72.0,44.5,40.0,UFC 85,"June 7, 2008",8,7
4338,4338,Thales Leites,Nate Marquardt,middleweight,decision,3.0,300,26.0,28.0,12,1,26,7,73.0,72.0,78.0,74.0,41.0,42.0,UFC 85,"June 7, 2008",0,7
4339,4339,Fabrício Werdum,Brandon Vera,heavyweight,tko,1.0,280,30.0,30.0,10,3,8,1,76.0,74.0,77.0,72.0,45.0,40.0,UFC 85,"June 7, 2008",8,4
4340,4340,Martin Kampmann,Jorge Rivera,middleweight,submission,1.0,164,25.0,30.0,12,1,16,6,72.0,72.0,72.0,72.0,40.0,40.0,UFC 85,"June 7, 2008",7,7
4341,4341,Matt Wiman,Thiago Tavares,lightweight,ko,2.0,117,24.0,23.0,9,3,13,1,70.0,67.0,68.0,68.0,39.0,39.0,UFC 85,"June 7, 2008",3,6
4342,4342,Kevin Burns,Roan Carneiro,welterweight,submission,2.0,230,29.0,29.0,5,1,12,6,71.0,69.0,72.0,74.0,40.0,42.0,UFC 85,"June 7, 2008",7,8
4343,4343,Luiz Cane,Jason Lambert,light heavyweight,tko,1.0,127,29.0,30.0,8,1,23,7,71.0,72.0,72.0,72.0,40.0,40.0,UFC 85,"June 7, 2008",8,5
4344,4344,Antoni Hardonk,Eddie Sanchez,heavyweight,tko,2.0,255,29.0,30.0,6,4,8,1,71.0,72.0,72.0,72.0,40.0,40.0,UFC 85,"June 7, 2008",8,4
4345,4345,B.J. Penn (c),Sean Sherk,lightweight,tko,3.0,300,29.0,30.0,12,4,34,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC 84,"May 24, 2008",8,6
4346,4346,Wanderlei Silva,Keith Jardine,light heavyweight,ko,1.0,36,31.0,30.0,31,8,14,3,71.0,72.0,72.0,72.0,40.0,40.0,UFC 84,"May 24, 2008",3,5
4347,4347,Goran Reljic,Wilson Gouveia,light heavyweight,tko,2.0,195,29.0,30.0,7,0,10,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 84,"May 24, 2008",8,5
4348,4348,Lyoto Machida,Tito Ortiz,light heavyweight,decision,3.0,300,29.0,30.0,12,0,15,5,73.0,72.0,74.0,72.0,42.0,40.0,UFC 84,"May 24, 2008",0,5
4349,4349,Rousimar Palhares,Ivan Salaverry,middleweight,submission,1.0,156,29.0,30.0,7,2,13,6,171.0,72.0,71.0,72.0,40.0,40.0,UFC 84,"May 24, 2008",7,7
4350,4350,Rameau Thierry Sokoudjou,Kazuhiro Nakamura,light heavyweight,tko,1.0,300,29.0,30.0,4,2,11,7,71.0,72.0,72.0,72.0,40.0,40.0,UFC 84,"May 24, 2008",8,5
4351,4351,Rich Clementi,Terry Etim,lightweight,decision,3.0,300,29.0,30.0,32,12,10,1,71.0,72.0,72.0,72.0,40.0,40.0,UFC 84,"May 24, 2008",0,6
4352,4352,Yoshiyuki Yoshida,Jon Koppenhaver,welterweight,submission,1.0,56,29.0,30.0,9,2,5,1,71.0,72.0,72.0,72.0,40.0,40.0,UFC 84,"May 24, 2008",7,8
4353,4353,Dong Hyun Kim,Jason Tan,welterweight,tko,3.0,25,19.0,30.0,9,0,5,2,71.0,72.0,70.5,72.0,42.5,40.0,UFC 84,"May 24, 2008",8,8
4354,4354,Shane Carwin,Christian Wellisch,heavyweight,tko,1.0,44,29.0,30.0,8,0,8,3,71.0,72.0,72.0,72.0,40.0,40.0,UFC 84,"May 24, 2008",8,4
4355,4355,Georges St-Pierre (ic),Matt Serra (c),welterweight,tko,2.0,285,29.0,30.0,15,2,10,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 83,"April 19, 2008",8,8
4356,4356,Rich Franklin,Travis Lutter,middleweight,tko,2.0,181,29.0,30.0,24,3,9,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 83,"April 19, 2008",8,7
4357,4357,Nate Quarry,Kalib Starnes,middleweight,decision,3.0,300,29.0,30.0,9,2,8,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC 83,"April 19, 2008",0,7
4358,4358,Michael Bisping,Charles McCarthy,middleweight,ko,1.0,300,29.0,30.0,14,1,10,4,73.0,72.0,75.5,72.0,44.5,40.0,UFC 83,"April 19, 2008",3,7
4359,4359,Mac Danzig,Mark Bocek,lightweight,submission,3.0,228,28.0,26.0,17,4,5,1,68.0,68.0,70.0,75.0,40.0,40.0,UFC 83,"April 19, 2008",7,6
4360,4360,Jason Day,Alan Belcher,middleweight,tko,1.0,238,29.0,30.0,17,7,12,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 83,"April 19, 2008",8,7
4361,4361,Jason MacDonald,Joe Doerksen,middleweight,tko,2.0,56,29.0,30.0,19,9,39,11,71.0,72.0,72.0,72.0,40.0,40.0,UFC 83,"April 19, 2008",8,7
4362,4362,Demian Maia,Ed Herman,middleweight,submission,2.0,147,30.0,27.0,7,0,16,5,73.0,74.0,72.0,77.0,42.5,42.0,UFC 83,"April 19, 2008",7,7
4363,4363,Rich Clementi,Sam Stout,lightweight,decision,3.0,300,29.0,23.0,31,12,13,3,71.0,69.0,72.0,70.0,40.0,40.0,UFC 83,"April 19, 2008",0,6
4364,4364,Jonathan Goulet,Kuniyoshi Hironaka,welterweight,tko,2.0,127,29.0,30.0,21,9,11,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 83,"April 19, 2008",8,8
4365,4365,Kenny Florian,Joe Lauzon,lightweight,tko,2.0,208,29.0,23.0,8,3,16,3,71.0,70.0,72.0,71.5,40.0,40.5,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",8,6
4366,4366,Gray Maynard,Frankie Edgar,lightweight,decision,3.0,300,28.0,26.0,4,0,9,0,69.0,66.0,70.0,68.0,39.0,37.5,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",0,6
4367,4367,Thiago Alves,Karo Parisyan,welterweight,tko,2.0,34,24.0,30.0,14,5,18,4,69.0,72.0,70.0,72.0,37.5,40.0,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",8,8
4368,4368,Matt Hamill,Tim Boetsch,light heavyweight,tko,2.0,85,31.0,27.0,4,1,7,1,73.0,72.0,72.0,74.0,40.0,42.0,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",8,5
4369,4369,Nate Diaz,Kurt Pellegrino,lightweight,submission,2.0,186,22.0,30.0,8,2,12,3,73.0,72.0,76.0,72.0,38.0,40.0,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",7,6
4370,4370,James Irvin,Houston Alexander,light heavyweight,tko,1.0,8,29.0,30.0,13,4,8,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",8,5
4371,4371,Josh Neer,Din Thomas,lightweight,decision,3.0,300,29.0,30.0,23,6,23,7,71.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",0,6
4372,4372,Marcus Aurelio,Ryan Roberts,lightweight,submission,1.0,16,29.0,30.0,15,5,10,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",7,6
4373,4373,Clay Guida,Samy Schiavo,lightweight,tko,1.0,255,26.0,30.0,22,9,10,4,67.0,72.0,70.0,72.0,38.0,40.0,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",8,6
4374,4374,Anthony Johnson,Tom Speer,welterweight,ko,1.0,51,24.0,30.0,4,1,11,2,74.0,72.0,78.0,72.0,44.0,40.0,UFC Fight Night: Florian vs. Lauzon,"April 2, 2008",3,8
4375,4375,Anderson Silva (UFC Champion),Dan Henderson (Pride Champion),middleweight,submission,2.0,292,29.0,30.0,22,4,22,6,71.0,72.0,72.0,72.0,40.0,40.0,UFC 82,"March 1, 2008",7,7
4376,4376,Heath Herring,Cheick Kongo,heavyweight,decision,3.0,300,29.0,30.0,27,13,11,3,71.0,72.0,72.0,72.0,40.0,40.0,UFC 82,"March 1, 2008",0,4
4377,4377,Chris Leben,Alessio Sakara,middleweight,tko,1.0,196,27.0,26.0,17,5,13,6,71.0,72.0,74.0,72.0,40.0,40.0,UFC 82,"March 1, 2008",8,7
4378,4378,Yushin Okami,Evan Tanner,middleweight,ko,2.0,180,26.0,30.0,22,4,32,6,74.0,72.0,75.0,72.0,41.5,40.0,UFC 82,"March 1, 2008",3,7
4379,4379,Jon Fitch,Chris Wilson,welterweight,decision,3.0,300,29.0,30.0,18,2,15,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 82,"March 1, 2008",0,8
4380,4380,Andrei Arlovski,Jake O'Brien,heavyweight,tko,2.0,257,29.0,30.0,12,5,10,0,75.0,72.0,77.0,72.0,44.0,40.0,UFC 82,"March 1, 2008",8,4
4381,4381,Josh Koscheck,Dustin Hazelett,welterweight,tko,2.0,84,30.0,30.0,9,2,10,3,70.0,72.0,73.0,72.0,40.0,40.0,UFC 82,"March 1, 2008",8,8
4382,4382,Diego Sanchez,David Bielkheden,welterweight,submission,1.0,283,26.0,30.0,17,2,12,5,70.0,72.0,72.5,72.0,40.0,40.0,UFC 82,"March 1, 2008",7,8
4383,4383,Luigi Fioravanti,Luke Cummo,welterweight,decision,3.0,300,29.0,30.0,12,3,6,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 82,"March 1, 2008",0,8
4384,4384,Antônio Rodrigo Nogueira,Tim Sylvia,heavyweight,submission,3.0,88,29.0,30.0,30,4,24,3,71.0,72.0,72.0,72.0,40.0,40.0,UFC 81,"February 2, 2008",7,4
4385,4385,Nate Marquardt,Jeremy Horn,middleweight,submission,2.0,97,28.0,30.0,25,7,80,16,72.0,72.0,74.0,72.0,42.0,40.0,UFC 81,"February 2, 2008",7,7
4386,4386,Tyson Griffin,Gleison Tibau,lightweight,decision,3.0,300,29.0,24.0,10,1,20,3,71.0,69.0,72.0,71.0,40.0,39.0,UFC 81,"February 2, 2008",0,6
4387,4387,Chris Lytle,Kyle Bradley,welterweight,ko,1.0,33,29.0,30.0,24,15,13,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 81,"February 2, 2008",3,8
4388,4388,Marvin Eastman,Terry Martin,middleweight,decision,3.0,300,29.0,30.0,14,7,16,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 81,"February 2, 2008",0,7
4389,4389,Tim Boetsch,David Heath,light heavyweight,tko,1.0,292,27.0,30.0,6,1,9,2,72.0,72.0,74.0,72.0,42.0,40.0,UFC 81,"February 2, 2008",8,5
4390,4390,Rob Emerson,Keita Nakamura,lightweight,decision,3.0,300,29.0,23.0,7,6,16,2,71.0,71.0,72.0,73.0,40.0,40.0,UFC 81,"February 2, 2008",0,6
4391,4391,Mike Swick,Josh Burkman,welterweight,decision,3.0,300,29.0,30.0,10,2,18,5,170.5,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Swick vs. Burkman,"January 23, 2008",0,8
4392,4392,Patrick Côté,Drew McFedries,middleweight,tko,1.0,104,28.0,30.0,11,4,6,2,71.0,72.0,71.0,72.0,41.0,40.0,UFC Fight Night: Swick vs. Burkman,"January 23, 2008",8,7
4393,4393,Thiago Tavares,Michihiro Omigawa,lightweight,decision,3.0,300,23.0,30.0,12,1,4,5,67.0,72.0,68.0,72.0,39.0,40.0,UFC Fight Night: Swick vs. Burkman,"January 23, 2008",0,6
4394,4394,Nate Diaz,Alvin Robinson,lightweight,submission,1.0,219,22.0,30.0,7,2,9,2,73.0,72.0,76.0,72.0,38.0,40.0,UFC Fight Night: Swick vs. Burkman,"January 23, 2008",7,6
4395,4395,Kurt Pellegrino,Alberto Crane,lightweight,tko,2.0,115,29.0,30.0,11,3,8,1,71.0,72.0,72.0,72.0,40.0,40.0,UFC Fight Night: Swick vs. Burkman,"January 23, 2008",8,6
4396,4396,Gray Maynard,Dennis Siver,lightweight,decision,3.0,300,28.0,29.0,3,0,11,4,69.0,65.0,70.0,70.0,39.0,38.0,UFC Fight Night: Swick vs. Burkman,"January 23, 2008",0,6
4397,4397,Jeremy Stephens,Cole Miller,lightweight,tko,2.0,284,21.0,23.0,14,2,13,2,68.5,73.0,71.0,74.0,38.5,41.0,UFC Fight Night: Swick vs. Burkman,"January 23, 2008",8,6
4398,4398,Matt Wiman,Justin Buchholz,lightweight,submission,1.0,176,24.0,30.0,8,3,8,1,70.0,72.0,68.0,72.0,39.0,40.0,UFC Fight Night: Swick vs. Burkman,"January 23, 2008",7,6
4399,4399,B.J. Penn,Joe Stevenson,lightweight,submission,2.0,242,29.0,30.0,11,4,28,7,71.0,72.0,72.0,72.0,40.0,40.0,UFC 80,"January 19, 2008",7,6
4400,4400,Fabrício Werdum,Gabriel Gonzaga,heavyweight,tko,2.0,274,30.0,28.0,9,3,8,2,76.0,74.0,77.0,76.0,45.0,42.0,UFC 80,"January 19, 2008",8,4
4401,4401,Wilson Gouveia,Jason Lambert,light heavyweight,ko,2.0,37,29.0,30.0,9,4,23,6,71.0,72.0,72.0,72.0,40.0,40.0,UFC 80,"January 19, 2008",3,5
4402,4402,Jorge Rivera,Kendall Grove,middleweight,tko,1.0,80,29.0,30.0,15,6,8,4,71.0,72.0,72.0,72.0,40.0,40.0,UFC 80,"January 19, 2008",8,7
4403,4403,Sam Stout,Per Eklund,lightweight,decision,3.0,300,23.0,30.0,12,3,13,2,69.0,72.0,70.0,72.0,40.0,40.0,UFC 80,"January 19, 2008",0,6
4404,4404,Paul Kelly,Paul Taylor,welterweight,decision,3.0,300,29.0,30.0,7,0,8,2,71.0,72.0,72.0,72.0,40.0,40.0,UFC 80,"January 19, 2008",0,8
4405,4405,Georges St-Pierre,Matt Hughes,welterweight,verbal submission,2.0,294,25.0,30.0,14,2,42,5,70.5,72.0,76.0,72.0,42.0,40.0,UFC 79,"December 29, 2007",9,8
4406,4406,Eddie Sanchez,Soa Palelei,heavyweight,tko,3.0,204,29.0,29.0,7,1,8,1,71.0,76.0,72.0,81.0,40.0,40.0,UFC 79,"December 29, 2007",8,4
4407,4407,Lyoto Machida,Rameau Thierry Sokoudjou,light heavyweight,submission,2.0,260,28.0,30.0,11,0,4,1,73.0,72.0,74.0,72.0,42.0,40.0,UFC 79,"December 29, 2007",7,5
4408,4408,Rich Clementi,Melvin Guillard,lightweight,submission,1.0,280,29.0,30.0,30,12,21,6,71.0,156.0,72.0,68.0,40.0,40.0,UFC 79,"December 29, 2007",7,6
